artikel_id,query_sumber,title,date,content,extracted_who,extracted_what,extracted_when,extracted_where,extracted_why,extracted_how
7460,pilkada indonesia 2024,6 Bupati Ini Terciduk Korupsi Besar-besaran Demi Biayai Pilkada Selain Bupati Meranti,2023-04-09 06:36:10,"Sederet bupati terlibat tindak pidana korupsi untuk keperluan Pemilihan Kepala Daerah atau Pilkada . Diantaranya, yang terbaru, adalah Bupati Kepulauan Meranti, Muhammad Adil. Ia dilaporkan menggunakan dana hasil suap untuk maju dalam Pemilihan Gubernur (Pilgub) Riau 2024. Adil kekinian sudah menjadi tersangka dan ditahan di Rumah Tahanan (Rutan) Komisi Pemberantasan Korupsi (KPK). Tak hanya dirinya, beberapa bupati juga disangkakan kasus korupsi dengan salah satu pemakaian dana yang sama, yakni untuk pilkada. Berikut daftarnya. 1. Bupati Meranti KPK menetapkan Bupati Meranti, Muhammad Adil sebagai tersangka kasus korupsi. Sebelumnya, ia terjaring operasi tangkap tangan (OTT) pada Kamis (6/4/2023) malam. Ia dijerat tiga duduk perkara, yakni pemotongan anggaran daerah, terima dana umrah, dan beri suap ke Badan Pemeriksaan Keuangan (BPK). Adil memangkas anggaran daerah yang dimanipulasi sebagai utang untuk biaya pencalonannya dalam Pilgub Riau 2024. Ia juga menerima suap dari program umrah gratis serta menyuap auditor BPK Perwakilan Riau demi menerima predikat baik. Saat ini, ia ditahan di Rutan KPK, Gedung Merah Putih sampai 26 April 2023. 2. Bupati Kapuas dan Istri Beberapa hari sebelum Adil, Bupati Kapuas Ben Brahim S. Bahat dan istrinya Ary Egahni sudah lebih dulu diumumkan sebagai tersangka kasus korupsi. Disebutkan oleh KPK, keduanya memakai dana Pemkab Kapuas sebanyak Rp8,7 miliar, salah satunya untuk kepentingan politik. Uang hasil korupsi itu dipakai Bahat dalam Pilkada Bupati Kapuas. Sementara sang istri menggunakannya saat pencalegan anggota DPR RI pada 2019 lalu. Mereka membayar sejumlah lembaga survey serta untuk kegiatan kampanye dan memenuhi gaya hidup mewah. 3. Bupati Halmahera Timur Bupati Halmahera Timur Rudy Erawan ditetapkan sebagai tersangka kasus suap proyek jalan di Kementerian PUPR pada Januari 2018. Ia diduga menerima uang dari eks Kepala BPJN IX Maluku dan Maluku Utara Amran HI Mustary sebesar Rp6,3 miliar. KPK menyebut Rudy memakai Rp200 juta dari uang tersebut untuk Rapimnas PDIP, namun dibantah. Lalu, sebanyak Rp500 juta digunakannya untuk kampanye Pemilihan Bupati Halmahera Timur. Atas perbuatannya, ia pun dihukum 4,5 tahun penjara. 4. Bupati Ngada Bupati Ngada, Marianus Sae pada Februari 2018 ditangkap KPK terkait kasus suap proyek di daerahnya. Ia menerima uang sebanyak Rp5,9 miliar yang salah satunya digunakan untuk pencalonan dirinya sebagai Gubernur Nusa Tenggara Timur (NTT). Ia lantas dihukum 8 tahun penjara di pengadilan tingkat pertama. 5. Bupati Subang Bupati Subang Imas Aryumningsih juga ditetapkan oleh KPK sebagai tersangka kasus suap. Dana itu salah satunya dipakai untuk kampanye dirinya menjadi Bupati Subang periode kedua dalam Pilkada 2018. Ia diduga memperoleh benefit seperti pemasangan baliho dan sewa mobil Alphard. Atas dasar ini, ia divonis 6,5 tahun penjara. 6. Bupati Jombang Bupati Jombang Nyono Suharli turut menjadi tersangka atas kasus suap, yakni soal pengurusan jabatan di Pemkab Jombang. Uang itu diduga digunakan untuk kembali maju menjadi bupati pada Pilkada 2018. Ia kemudian divonis 3,5 tahun penjara di pengadilan tingkat pertama.",Pemilihan Kepala Daerah; Bupati Kepulauan Meranti; Bupati Kapuas Ben Brahim; Bupati Subang Bupati Subang Imas; Bupati Halmahera Timur Bupati Halmahera,"Sederet bupati terlibat tindak pidana korupsi untuk keperluan Pemilihan Kepala Daerah atau Pilkada . Selain itu, ia terjaring operasi tangkap tangan (OTT) pada Kamis (6/4/2023) malam.",Kamis (6/4/2023); 26 April 2023,Riau; Maluku Utara; Subang; Nusa Tenggara Timur,Uang itu diduga digunakan untuk kembali maju menjadi bupati pada Pilkada 2018.,Ia dilaporkan menggunakan dana hasil suap untuk maju dalam Pemilihan Gubernur (Pilgub) Riau 2024.
12513,pilkada indonesia 2024,Menakar Munculnya Strategi Polarisasi dalam Pemilu 2024,2023-03-18 02:50:14,"Indonesia akan melaksanakan pemilihan umum ( ) pada tahun 2024. Pesta Demokrasi lima tahunan ini akan menjadi tolak ukur demokrasi berjalan dengan baik. Gubernur Lemhannas RI Andi Widjajanto sempat menyatakan bahwa Indonesia mampu untuk menjadi dewasa dalam demokrasi jika telah melewati Pemilu sebanyak lima kali. Artinya, pada tahun 2024 dan 2029 akan menjadi Pemilu yang keenam dan ketujuh bagi warga Indonesia untuk pemilihan presiden secara langsung. Perjalanan Pemilu di Indonesia, sejatinya rentan akan gangguan yang terjadi di dalam prosesnya. Hal ini menurut penulis salah satunya adalah berupa gangguan polarisasi yang terjadi di tengah masyarakat. Polarisasi atau pembelahan masyarakat akibat beda pilihan saat pemilu masih rentan terjadi. Sebab masih adanya kepentingan-kepentingan elite atau kandidat dalam menggunakan kata-kata atau diksi saat penyampaian visi dan misi mereka. Lalu, bagaimana dengan penggunaan strategi polarisasi yang mungkin akan digunakan oleh partai politik peserta pemilu hingga kandidat-kandidat yang bertarung di dalamnya? Tentu, kita sebagai masyarakat pemilih wajib memperhatikan visi misi kandidat atau parpol yang pasti berseliweran dalam proses . Memperhatikan serta memilih pilihan yang tepat bagi bangsa Indonesia dengan tanpa membelah diri kita terhadap perbedaan pilihan kala pemilu berlangsung. Pemilu Presiden 2014 dan 2019 menjadi gambaran bagaimana polarisasi terjadi saat Pemilu. Masyarakat terbelah dalam beberapa kubu mengenai kandidat pilihan terbaik mereka. Istilah cebong dan kampret menjadi populer kala itu. Proses pemilu di dua tahun tersebut, menjadi panggung diorama dalam melihat Indonesia terpolarisasi akibat proses pemilu. Cecep Hidayat, seorang pengamat politik dari Universitas Indonesia saat wawancara dengan wartawan BBC Indonesia, pernah mengatakan polarisasi akan terus terjadi ketika Pemilu datang jika perdebatan masih seputar kandidat, bukan dalam proses visi misi. Penalaran rasional juga dibutuhkan kepada masyarakat dalam memilih visi misi kandidat, bukan sekadar profil kandidat yang sejatinya dapat memunculkan polarisasi di tengah masyarakat itu sendiri. Komisi Pemilihan Umum ( ), beserta Badan Pengawas Pemilu (Bawaslu) sepatutnya mencegah terjadinya polarisasi melalui implementasi peraturan yang tegas dalam mengatur dan mengawasi alur Pemilu berlangsung. Polarisasi di tengah masyarakat mungkin akan sangat terjadi, jika pola kampanye hingga penyampaian visi misi beserta langkah nyata kandidat masih sama menggunakan pola profil kandidat, ketimbang apa dan bagaimana program-program mereka dapat terealisasi saat menjadi pemenang dalam Pemilu. Masyarakat akan terbiasa menjadi terbelah dengan tetap berfokus pada melihat Suku, Adat, Ras dan Agama dari jagoan mereka, tanpa melihat bagaimana program mereka dapat berguna saat pemilu usai. Pemilu 2024 menurut opini penulis akan sama seperti pemilu 2014 dan 2019 jika pola penyampaian visi misi kandidat presiden dan wapres hanya berkutat sebatas gimmick profil kandidat. Hal ini tak selaras atau sebanding dengan visi misi penyampaian serta hal apa yang telah kandidat raih. Apalagi, Pemilu 2024 adalah pemilu tanpa calon incumbent, yang mana hal ini menjadi pilihan terbaru bagi masyarakat untuk memilih calon-calon kepala negara dan pemerintahan. Polarisasi yang kuat di tengah masyarakat memang besar kemungkinan akan memenangkan suara dalam Pemilu. Namun hal ini juga dapat merusak bangsa. Strategi Polarisasi mungkin dapat memenangkan kontestasi pemilu, namun efek setelahnya ialah masyarakat Indonesia menjadi terpecah akibat Pemilu. Alih-alih adu gagasan,endukung saling menjatuhkan dengan narasi politik identitas. Penggunaan media sosial juga patut diperhatikan karena rentan terdapat narasi sesat mengenai Pemilu. KPU, Badan Intelijen Negara (BIN), dan Badan Nasional Penanggulangan Terorisme (BNPT) patut bersinergi untuk meredam strategi-strategi yang dapat menimbulkan polarisasi di tengah masyarakat. Berdasarkan hal-hal di atas, maka menurut penulis sudah sepatutnya bangsa Indonesia melihat ke belakang dalam melaksanakan Pemilu ke depan. Sejatinya, jika Pemilu dimaknai sebagai pesta demokrasi untuk mencari pemimpin bangsa. Maka narasi penyampaian visi misi harus dikedepankan, demi untuk mencerdaskan masyarakat agar tidak terpolarisasi akibat Pemilu. Tahun 2024 juga menjadi Pemilu tanpa incumbent. Hal ini menurut penulis dapat dimanfaatkan bagi partai politik untuk menyiapkan koalisi serta jagoan mereka dengan merancang program yang baru. Penyampaian narasi oleh kandidat juga patut diwaspadai demi untuk memberikan pilihan yang rasional bagi masyarakat saat Pemilu 2024 tiba.",Strategi Polarisasi; Gubernur Lemhannas; Pesta Demokrasi; Perjalanan Pemilu; Pemilu Presiden,Indonesia akan melaksanakan pemilihan umum ( ) pada tahun 2024.,18 Maret 2023,Universitas Indonesia,"Proses pemilu di dua tahun tersebut, menjadi panggung diorama dalam melihat Indonesia terpolarisasi akibat proses pemilu.","Komisi Pemilihan Umum ( ), beserta Badan Pengawas Pemilu (Bawaslu) sepatutnya mencegah terjadinya polarisasi melalui implementasi peraturan yang tegas dalam mengatur dan mengawasi alur Pemilu berlangsung."
9101,simulasi pilpres capres cawapres,"Isu Duet Maut Prabowo-Ganjar, Ada Restu Jokowi?",2023-03-11 03:39:16,"Wacana memasangkan Prabowo Subianto dengan Ganjar Pranowo pada Pilpres 2024 kembali mencuat ke publik usai keduanya mendampingi Presiden Jokowi pada panen raya di Jawa Tengah. Ganjar dan Prabowo tampak menempel Jokowi selama panen raya di Desa Lajer, Kabupaten Kebumen kemarin. Sesekali mereka berbincang serius, sesekali tertawa lepas. Jokowi, Ganjar, dan Prabowo juga mengabadikan kebersamaan mereka hari itu. Ketiganya berswafoto bareng para petani yang sedang memanen padi. Ganjar dan Prabowo merupakan dua tokoh yang selalu masuk jajaran teratas survei capres. Dua nama itu juga sering mendapat dukungan atau endorse politik dari Jokowi. Sang Presiden beberapa kali memperkenalkan Prabowo sebagai capres 2024. ""Kelihatannya setelah ini jatahnya Pak Prabowo,"" ungkap Jokowi pada peringatan ulang tahun Perindo di Jakarta, Senin, 7 November 2022. Sementara itu, Ganjar belum pernah secara langsung didorong Jokowi untuk menjadi capres. Namun, Jokowi beberapa kali membuat kode dukungan yangidentik dengan Ganjar. ""Dari penampilan kelihatan, banyak kerutan karena mikirin rakyat, ada yang rambutnya putih semua, ada itu. Kalau wajah cling dan tak ada kerutan di wajah, hati-hati. Lihat rambutnya, kalau putih semua, ini mikirin rakyat,"" tutur Jokowi di Stadion Gelora Bung Karno (GBK), Jakarta, Sabtu, 26 November 2022. Kebersamaan Prabowo dan Ganjar mendampingi Jokowi dimaknai beragam oleh berbagai pihak. Wakil Ketua Umum Partai Gerindra Habiburokhman menilai momen itu menunjukkan kenyamanan Jokowi terhadap Ganjar dan Prabowo. Meski demikian, Habiburokhman enggan menyimpulkan momen itu sebagai restu Jokowi terhadap pasangan Prabowo-Ganjar. Menurutnya, persoalancapres-cawapres masih akan dibahas di internal koalisi Gerindra dengan PKB. ""Soal capres dan cawapres dari KKIR menjadi kewenangan Pak Prabowo dan Pak Muhaimin. Tapi terlepas dari hitung-hitungan kontestasi, situasi politik harus dibuat terus kondusif seperti di foto itu,"" ucap Habib. Terpisah, Ketua DPP PDI Perjuangan Said Abdullah menilai kebersamaan Prabowo, Ganjar, dan Jokowi sebagai cermin kerja pemerintahan. Dia melihat hal itu sebagai upaya menyukseskan kemandirian pangan. Ia menolak mengaitkan kejadian itu dengan Pilpres. Hal itu sejalan dengan sikap PDIP yang menahan bicara capres-cawapres hingga restu Ketua Umum PDIP Megawati Soekarnoputri turun. ""Jadi kami tidak mau berpikiran lebih jauh menyangkut soal Pilpres 2024,"" ungkapnya. Adapun pihak istana menegaskan pertemuan tiga tokoh itu sebagai bagian dari kerja pemerintah. Deputi Bidang Protokol, Pers, dan Media Sekretariat Presiden Bey Machmudin berkata Jokowi hendak memberikan arahan kepada Prabowk tentang ketahanan pangan, salah satu kebijakan yang berkaitan dengan Kemenhan. Lembaga survei Charta Politika pernah memotret potensi duet Ganjar dengan Prabowo pada survei 8-16 Desember 2022. Pasangan itu menjadi favorit dalam empat simulasi. Pasangan Ganjar-Prabowo memiliki elektabilitas 45,3 persen. Pasangan itu mengalahkan Anies Baswedan-Ridwan Kamil yang memiliki elektabilitas 32,6 persen. Dalam tiga simulasi lainnya, Ganjar dipasangkan dengan Ridwan Kamil, Erick Thohir, dan Airlangga Hartarto. Namun, elektabilitas pasangan-pasangan itu tak sampai 36 persen. Adapun Prabowo dipasangkan dengan Khofifah Indar Parawansa dan Muhaimin Iskandar dalam tiga simulasi lainnya. Elektabilitas pasangan-pasangan ini tak bisa menembus angka 24 persen. Hal serupa juga dipotret survei Political Statistics (Polstat) pada Februari 2023. Survei itu melakukan simulasi pilpres dengan tiga pasangan, yaitu Prabowo-Ganjar, Anies-AHY, dan Airlangga Erick Thohir. Prabowo-Ganjar punya elektabilitas 44,3 persen, sedangkan Anies-AHY 27,9 persen. Adapun Airlangga-Erick memiliki elektabilitas 25,2 persen. Analis Politik dan Direktur Eksekutif Aljabar Strategic Arifki Chaniago menilai pasangan Prabowo-Ganjar memiliki potensi. Dia menyebut dua tokoh itu bintang dalam survei capres. Meski demikian, ia berkata duet itu tak serta-merta menang bila terwujud dalam pilpres. Arifki beralasan ada kemungkinan basis suara Ganjar dan Prabowo beririsan. ""Jika Prabowo dan Ganjar ini ternyata memiliki pemilih yang sama, maka kesempatan ini tentu dimanfaatkan oleh Koalisi Perubahan atau KIB untuk mendulang suara lebih besar,"" ucap Arifki. Dia berpendapat duet maut Prabowo-Ganjar akan sulit terwujud. Ia melihat potensi adu ego saat menentukan siapa yang duduk di posisi capres dan cawapres. Terlebih lagi, PDIP masih punya kandidat selain Ganjar. Nama Puan Maharani juga masuk bursa capres partai banteng. ""Jika memang pasangan ini bakal direstui oleh Jokowi, tentu tidak mudah dua orang ini menentukan siapa yang bakal menjadi capres dan cawapres,"" ungkapnya.",Prabowo Subianto; Ganjar Pranowo; Jawa Tengah; Presiden Jokowi; Wakil Ketua Umum Partai Gerindra Habiburokhman,"Wacana memasangkan Prabowo Subianto dengan Ganjar Pranowo pada Pilpres 2024 kembali mencuat ke publik usai keduanya mendampingi Presiden Jokowi pada panen raya di Jawa Tengah. Selain itu, ganjar belum pernah secara langsung didorong Jokowi untuk menjadi capres.","Sabtu, 26 November 2022; Senin, 7 November 2022; 8-16 Desember 2022",Jakarta; Jawa Tengah; Desa Lajer; Jokowi,"Deputi Bidang Protokol, Pers, dan Media Sekretariat Presiden Bey Machmudin berkata Jokowi hendak memberikan arahan kepada Prabowk tentang ketahanan pangan, salah satu kebijakan yang berkaitan dengan Kemenhan.","Survei itu melakukan simulasi pilpres dengan tiga pasangan, yaitu Prabowo-Ganjar, Anies-AHY, dan Airlangga Erick Thohir."
4698,simulasi pilpres capres cawapres,Polisi Sita Ratusan Botol Anggur Merah dan Arak Oplosan di Pontianak,2023-04-06 00:20:50,"- Polresta Pontianak mengamankan 62 kantong dan 230 botol minuman keras dalam Operasi Pekat 2023 yang telah digelar selama 15 hari. Hal tersebut disampaikan Kapolres Pontianak, Kombes Pol Adhe Hariadi, pada saat konferensi pers yang digelar pada, Rabu, 5 April 2023. Ia mengatakan, Operasi Pekat Kapuas 2023 tersebut dilakukan dalam rangka penindakan dan penegakan hukum terhadap tindak pidana yang tergolong penyakit masyarakat, untuk cipta kondisi menjelang perayaan Idul Fitri 1444 H di wilayah hukum Polresta Pontianak Polda Kalbar. Sebanyak 15 kasus minuman keras, dengan jumlah barang bukti sebanyak 62 kantong 230 botol, ada yang dioplos, jelas Adhe. Operasi Pekat 2023 ini dimulai sejak 23 Maret hingga 5 April 2023 dengan kekuatan 70 personel. Sedangkan total kasus yang diungkap yakni sebanyak 82 kasus, dengan target operasi 23 kasus dan non target operasi sebanyak 59 kasus. Tak hanya kasus perizinan miras, Polres Pontianak juga mengamankan kasus judi sebanyak 3 kasus, narkotika 7 kasus, prostitusi 17 kasus, premanisme 25 kasus, dan kembang api atau petasan 15 kasus. Jumlah tersangka di sini ada laki-laki sebanyak 83 orang, perempuan 19 orang. Jadi total tersangka ada 102 orang, ungkapnya. Sementara itu, barang bukti yang diamankan di antaranya adalah uang Rp 2,1 juta, handphone 10 unit, alat elektronik 4 unit, miras 62 kantong 230 botol, narkotika 14 klip (6.66 gram), petasan atau kembang api 125 ikat, sajam 4 bilah, kartu remi box 2 set, voucer judi online: voucer 10k, 50k, 25k, 12 lembar voucer slot 88. Dan lain-lain 37 buah (pakaian, jaket, kunci, korek api, bong, buku catatan, bolpoin, kalkulator). Operasi pekat memang ada waktunya, setelah ini kita tetap akan lakukan kegiatan kegiatan rutin yang ditingkatkan, pelaksanaannya sama, tapi kegiatan rutin yang ditingkatkan, tukasnya.",Operasi Pekat Kapuas; Kapolres Pontianak; Kombes Pol Adhe Hariadi; Polresta Pontianak Polda Kalbar; Idul Fitri,"- Polresta Pontianak mengamankan 62 kantong dan 230 botol minuman keras dalam Operasi Pekat 2023 yang telah digelar selama 15 hari. Selain itu, barang bukti yang diamankan di antaranya adalah uang Rp 2,1 juta, handphone 10 unit, alat elektronik 4 unit, miras 62 kantong 230 botol, narkotika 14 klip (6.66 gram).","Rabu, 5 April 2023",hukum Polresta Pontianak,"Ia mengatakan, Operasi Pekat Kapuas 2023 tersebut dilakukan dalam rangka penindakan dan penegakan hukum terhadap tindak pidana yang tergolong penyakit masyarakat, untuk cipta kondisi menjelang perayaan Idul Fitri 1444 H di wilayah hukum Polresta Pontianak Polda Kalbar.","Operasi pekat memang ada waktunya, setelah ini kita tetap akan lakukan kegiatan kegiatan rutin yang ditingkatkan, pelaksanaannya sama, tapi kegiatan rutin yang ditingkatkan, tukasnya."
12953,koalisi partai politik,"Lawan Koalisi Besar, Partai Buruh Bakal Bentuk Koalisi Orang Kecil",2023-04-09 04:30:00,"Presiden Partai Buruh Said Iqbal menyatakan pihaknya bakal membentuk Koalisi Orang Kecil sebagai bentuk perlawanan terhadap Koalisi Kebangsaan alias koalisi besar. Pembentukan Koalisi Besar ini tengah gencar dilakukan oleh Partai Gerindra hingga PAN.Untuk melawan koalisi besar parpol, Partai Buruh akan mengajak partai politik non parlemen dan partai politik baru untuk menggagas koalisi orang kecil demi menghadang sistem demokrasi terpimpin, kata Said Iqbal dalam keterangannya, Ahad, 9 April 2023.Said menerangkan, pembentukan koalisi besar parpol menciderai demokrasi demi mengejar kekuasaan semata. Padahal menurut Said, tidak boleh Indonesia hanya ditentukan oleh sekelompok partai politik yang hanya mengejar kekuasaan, tanpa mempunyai gagasan besar untuk membangun Indonesia menuju negara sejahtera.Selain itu, Said menilai pembentukan koalisi besar partai politik yang ada di Senayan menunjukkan mulai terbentuknya sistem demokrasi terpimpin. Menurut dia, sistem demokrasi terpimpin pada masa lalu sudah terbukti menghancurkan sistem politik, sistem ekonomi, sosial budaya, hukum, dan demokrasi di Indonesia. Hal ini karena kekuasaan terpusat pada sekelompok elite yang seolah-olah bisa mengatur semua kemauan rakyat.Partai Buruh melihat arah politik yang dijalankan oleh koalisi besar parpol membahayakan demokrasi karena semakin membatasi jumlah capres-cawapres yang sudah terbatas akibat presidential threshold, ujar Said.Nantinya koalisi orang kecil yang digagas Partai Buruh bakal melibatkan parpol non parlemen, akademisi, aktivis pergerakan, serikat buruh, serikat petani, mahasiswa, penggiat lingkungan, penggiat hak asasi manusia, aktivis perempuan, dan gerakan sosial lainnya. Koalisi ini bakal ditujukkan melawan hegemoni parpol besar yang merasa paling mengetahui cara membangun Indonesia dan sistem demokrasi yang sehat.Koalisi orang kecil ini akan melawan dengan cara konstitusional yaitu menghapus presidential threshold, parliamentary threshold, dan membatalkan omnibus law UU Cipta Kerja melalui judicial review di Mahkamah Konstitusi, kata Said.Ia menyebut koalisi orang kecil ini bakal dideklarasikan Partai Buruh bersama partai politik lainnya dalam waktu dekat. Koalisi kemudian bakal melakukan judicial review terhadap UU Cipta Kerja, judicial review presidential threshold, serta judicial review parliamentary threshold di MK.Pilihan",Presiden Partai Buruh Said Iqbal; Koalisi Kebangsaan; Koalisi Orang Kecil; Cipta Kerja; Pembentukan Koalisi Besar,Presiden Partai Buruh Said Iqbal menyatakan pihaknya bakal membentuk Koalisi Orang Kecil sebagai bentuk perlawanan terhadap Koalisi Kebangsaan alias koalisi besar.,9 April 2023,Senayan; Indonesia,"Pembentukan Koalisi Besar ini tengah gencar dilakukan oleh Partai Gerindra hingga PAN.Untuk melawan koalisi besar parpol, Partai Buruh akan mengajak partai politik non parlemen dan partai politik baru untuk menggagas koalisi orang kecil demi menghadang sistem demokrasi terpimpin, kata Said Iqbal dalam keterangannya, Ahad, 9 April 2023.","Koalisi kemudian bakal melakukan judicial review terhadap UU Cipta Kerja, judicial review presidential threshold, serta judicial review parliamentary threshold di MK.Pilihan"
731,koalisi partai politik,Zulhas Sebut Koalisi Besar di Bawah Orkestrasi Komando Jokowi,2023-04-08 11:53:14,"Ketua Umum Partai Amanat Nasional ( PAN ) Zulkifli Hasan mengatakan wacana koalisi besar atau koalisi kebangsaan di Pilpres 2024 merupakan orkestrasi Presiden Joko Widodo . Dia mengatakan itu usai berkunjung ke rumah Ketua Umum Partai Gerindra Prabowo Subianto, Jakarta, Sabtu (8/4). ""Perlu kebersamaan kita untuk memajukan negeri ini. Itulah salah satu tentu semuanya di bawah orkestra komando Pak Jokowi,"" ujar Zulhas di Kertanegara, Sabtu (8/4). Zulhas mengatakan PAN siap berkontribusi untuk kemajuan bangsa dengan koalisi yang memiliki kesamaan komitmen. Dia percaya Indonesia punya segala potensi untuk menjadi negara maju dan besar. Ia juga mengaku membicarakan hal tersebut dengan Prabowo. ""Apalagi sekarang sudah masuk tahun politik, 2024 ada pemilu serentak. Negara besar enggak mungkin di urus satu dua. Akan tetapi harus besar juga yang mengurus, yang kita kadang-kadang saya sebut koalisi kebangsaan itu,"" ucapnya. Zulhas mengatakan PAN juga siap menjalin komunikasi dengan partai-partai lainnya. Sementara itu, Sekjen PAN menjelaskan bahwa Presiden Jokowiadalah pembina bagi semua partai politik. Dalam hal ini, Jokowimenghendaki agar partai politik tidak bergejolak dalam menghadapi Pilpres2024 yang bisa mengganggu stabilitas serta perekonomian. Meski begitu, Eddy mengatakan bukan berarti Jokowimendikte langkah-langkah partai politik. ""Partai-partai politik, dalam hal ini ketua-ketua umum parpol memiliki independensi untukbisa menentukan arah perjuangan partainya ke depan,"" kata Eddy. Gerindra dan PAN sebenarnya berada dalam koalisi yang berbeda. Gerindra sudah membentuk koalisi bersama PKB untuk menghadapi Pilpres 2024. Sementara PAN sudah berada satu payung dengan Golkar dan PPP. Mereka telah membentuk Koalisi Perubahan. Akan tetapi, dua koalisi partai itu sama-sama belum menentukan capres dan cawapres yang akan diusung. Wacana pembentukan koalisi besar lalu tercetus saat petinggi-petinggi partai politik bertemu di kantor DPP PAN beberapa waktu lalu. Presiden Jokowi pun hadir di sana. Ketum Partai Gerindra Prabowo Subianto menyebut dasar pembentukan koalisi besar karena memiliki tujuan yang sama, yakni meneruskan kebijakan Jokowi. ""Kita merasa ada frekuensi yang sama ya, ada kecocokan dan kalau dilihat pimpinan partai kita sudah masuk, Pak Cak Imin ya, kita sudah masuk timnya Pak Jokowi,"" ucap Prabowo.",Presiden Joko Widodo; Ketua Umum Partai Amanat Nasional; Presiden Jokowiadalah; Zulkifli Hasan; Ketua Umum Partai Gerindra Prabowo,"Ketua Umum Partai Amanat Nasional ( PAN ) Zulkifli Hasan mengatakan wacana koalisi besar atau koalisi kebangsaan di Pilpres 2024 merupakan orkestrasi Presiden Joko Widodo . Selain itu, sekjen PAN menjelaskan bahwa Presiden Jokowiadalah pembina bagi semua partai politik.",Sabtu (8/4),Jakarta; Pilpres; Kertanegara; Indonesia,"Ketum Partai Gerindra Prabowo Subianto menyebut dasar pembentukan koalisi besar karena memiliki tujuan yang sama, yakni meneruskan kebijakan Jokowi.","Meski begitu, Eddy mengatakan bukan berarti Jokowimendikte langkah-langkah partai politik."
10598,kampanye pemilu,"Hati-hati, Bulan Ramadhan Rentan Disusupi Agenda Politik Terselubung",2023-03-17 11:54:24,"Ramadhan 2023 tinggal menghitung hari. Biasanya, ada saja orang-orang politik yang memanfaatkan momen ini untuk kampanye terselubung. Ketika bertemu momentum puasa, ini menjadi faktor penguat ada proses untuk terlibat politik yaitu dengan pola-pola yang sifatnya keagamaan, kata Pengamat pemilu dari CM (Cak Masykur) Management, Masykurudin Hafidz, dalam acara diskusi dengan tema Puasa Memberantas Pelanggaran Pemilu secara virtual, pada Jumat (17/3). Karena di dalam proses puasa itu ada anjuran-anjuran yang kalau dilakukan itu mendapat pahala yang berlipat, misal zakat, shodaqoh, memberi hidangan buka puasa, sambungnya. Masykur menilai, pada momentum-momentum seperti bulan puasa ini menjadi potensi terjadinya kerawanan pelanggaran Pemilu. Yakni politik terselubung atau politik uang masuk. Itu yang kami sebut peserta akan melakukan kampanye di luar masa kampanye dengan narasi-narasi keagamaan yang kuat. Ada banyak aktor politik yang menyebut bahkan narasi keagamaan jadi basis politiknya, ungkapnya. Lebih jauh, Masykur juga meminta agar Bawaslu sebagai badan pengawas lebih peka terhadap modus-modus kampanye di luar jadwal seharusnya. Hal ini bisa saja digunakan oleh segelintir oknum peserta Pemilu. Tindakan ini bila dibiarkan, maka orang yang diuntungkan adalah orang yang memiliki dana besar. Di situlah mulainya ketidakadilan, ucap mantan Kornas Jaringan Pendidikan Pemilih untuk Rakyat (JPPR) ini. Bawaslu harus melakukan penindakan, bukan dibiarkan. Tetap harus diproses, karena jelas, orang yang berkampanye di luar masa kampanye harus ditindak, tandas dia.",Puasa Memberantas Pelanggaran Pemilu; Kornas Jaringan Pendidikan Pemilih; Cak Masykur; Masykurudin Hafidz,Ramadhan 2023 tinggal menghitung hari.,Jumat (17/3),Tidak disebutkan dalam artikel,"Karena di dalam proses puasa itu ada anjuran-anjuran yang kalau dilakukan itu mendapat pahala yang berlipat, misal zakat, shodaqoh, memberi hidangan buka puasa, sambungnya.","Biasanya, ada saja orang-orang politik yang memanfaatkan momen ini untuk kampanye terselubung."
12140,kampanye pemilu,"Masuki Bulan Ramadhan, Bawaslu Kecam Kampanye Berkedok Sedekah",2023-03-18 09:08:06,"Anggota Badan Pengawasan Pemilihan Umum (Bawaslu) RI, Lolly Suhenty memperkirakan akan banyak terjadi pelanggaran Pemilu pada Bulan Ramadhan. Salah satunya adalah kampanye berkedok sedekah. Pihaknya, kata Lolly, tidak pernah melarang seseorang untuk berbagi kebaikan di bulan ramadhan. Namun, tindakan tersebut tidak dibenarkan jika dibarengi dengan kampanye terselubung.",Anggota Badan Pengawasan Pemilihan; Lolly Suhenty; Bulan Ramadhan,"Anggota Badan Pengawasan Pemilihan Umum (Bawaslu) RI, Lolly Suhenty memperkirakan akan banyak terjadi pelanggaran Pemilu pada Bulan Ramadhan.",18 Maret 2023,Tidak disebutkan dalam artikel,"Pihaknya, kata Lolly, tidak pernah melarang seseorang untuk berbagi kebaikan di bulan ramadhan.","Namun, tindakan tersebut tidak dibenarkan jika dibarengi dengan kampanye terselubung."
